date,difficultyBtc
2013-12-24,1180923195.0
2013-12-25,1180923195.0
2013-12-26,1180923195.0
2013-12-27,1180923195.0
2013-12-28,1180923195.0
2013-12-29,1180923195.0
2013-12-30,1180923195.0
2013-12-31,1180923195.0
2014-01-01,1180923195.0
2014-01-02,1418481395.0
2014-01-03,1418481395.0
2014-01-04,1418481395.0
2014-01-05,1418481395.0
2014-01-06,1418481395.0
2014-01-07,1418481395.0
2014-01-08,1418481395.0
2014-01-09,1418481395.0
2014-01-10,1418481395.0
2014-01-11,1418481395.0
2014-01-12,1418481395.0
2014-01-13,1789546951.0
2014-01-14,1789546951.0
2014-01-15,1789546951.0
2014-01-16,1789546951.0
2014-01-17,1789546951.0
2014-01-18,1789546951.0
2014-01-19,1789546951.0
2014-01-20,1789546951.0
2014-01-21,1789546951.0
2014-01-22,1789546951.0
2014-01-23,1789546951.0
2014-01-24,2193847870.0
2014-01-25,2193847870.0
2014-01-26,2193847870.0
2014-01-27,2193847870.0
2014-01-28,2193847870.0
2014-01-29,2193847870.0
2014-01-30,2193847870.0
2014-01-31,2193847870.0
2014-02-01,2193847870.0
2014-02-02,2193847870.0
2014-02-03,2193847870.0
2014-02-04,2193847870.0
2014-02-05,2621404453.0
2014-02-06,2621404453.0
2014-02-07,2621404453.0
2014-02-08,2621404453.0
2014-02-09,2621404453.0
2014-02-10,2621404453.0
2014-02-11,2621404453.0
2014-02-12,2621404453.0
2014-02-13,2621404453.0
2014-02-14,2621404453.0
2014-02-15,2621404453.0
2014-02-16,3129573175.0
2014-02-17,3129573175.0
2014-02-18,3129573175.0
2014-02-19,3129573175.0
2014-02-20,3129573175.0
2014-02-21,3129573175.0
2014-02-22,3129573175.0
2014-02-23,3129573175.0
2014-02-24,3129573175.0
2014-02-25,3129573175.0
2014-02-26,3129573175.0
2014-02-27,3129573175.0
2014-02-28,3815723799.0
2014-03-01,3815723799.0
2014-03-02,3815723799.0
2014-03-03,3815723799.0
2014-03-04,3815723799.0
2014-03-05,3815723799.0
2014-03-06,3815723799.0
2014-03-07,3815723799.0
2014-03-08,3815723799.0
2014-03-09,3815723799.0
2014-03-10,3815723799.0
2014-03-11,3815723799.0
2014-03-12,3815723799.0
2014-03-13,4250217920.0
2014-03-14,4250217920.0
2014-03-15,4250217920.0
2014-03-16,4250217920.0
2014-03-17,4250217920.0
2014-03-18,4250217920.0
2014-03-19,4250217920.0
2014-03-20,4250217920.0
2014-03-21,4250217920.0
2014-03-22,4250217920.0
2014-03-23,4250217920.0
2014-03-24,5006860589.0
2014-03-25,5006860589.0
2014-03-26,5006860589.0
2014-03-27,5006860589.0
2014-03-28,5006860589.0
2014-03-29,5006860589.0
2014-03-30,5006860589.0
2014-03-31,5006860589.0
2014-04-01,5006860589.0
2014-04-02,5006860589.0
2014-04-03,5006860589.0
2014-04-04,5006860589.0
2014-04-05,6119726089.0
2014-04-06,6119726089.0
2014-04-07,6119726089.0
2014-04-08,6119726089.0
2014-04-09,6119726089.0
2014-04-10,6119726089.0
2014-04-11,6119726089.0
2014-04-12,6119726089.0
2014-04-13,6119726089.0
2014-04-14,6119726089.0
2014-04-15,6119726089.0
2014-04-16,6119726089.0
2014-04-17,6978842650.0
2014-04-18,6978842650.0
2014-04-19,6978842650.0
2014-04-20,6978842650.0
2014-04-21,6978842650.0
2014-04-22,6978842650.0
2014-04-23,6978842650.0
2014-04-24,6978842650.0
2014-04-25,6978842650.0
2014-04-26,6978842650.0
2014-04-27,6978842650.0
2014-04-28,6978842650.0
2014-04-29,8000872136.0
2014-04-30,8000872136.0
2014-05-01,8000872136.0
2014-05-02,8000872136.0
2014-05-03,8000872136.0
2014-05-04,8000872136.0
2014-05-05,8000872136.0
2014-05-06,8000872136.0
2014-05-07,8000872136.0
2014-05-08,8000872136.0
2014-05-09,8000872136.0
2014-05-10,8000872136.0
2014-05-11,8000872136.0
2014-05-12,8853416309.0
2014-05-13,8853416309.0
2014-05-14,8853416309.0
2014-05-15,8853416309.0
2014-05-16,8853416309.0
2014-05-17,8853416309.0
2014-05-18,8853416309.0
2014-05-19,8853416309.0
2014-05-20,8853416309.0
2014-05-21,8853416309.0
2014-05-22,8853416309.0
2014-05-23,8853416309.0
2014-05-24,10455720138.0
2014-05-25,10455720138.0
2014-05-26,10455720138.0
2014-05-27,10455720138.0
2014-05-28,10455720138.0
2014-05-29,10455720138.0
2014-05-30,10455720138.0
2014-05-31,10455720138.0
2014-06-01,10455720138.0
2014-06-02,10455720138.0
2014-06-03,10455720138.0
2014-06-04,10455720138.0
2014-06-05,11756551917.0
2014-06-06,11756551917.0
2014-06-07,11756551917.0
2014-06-08,11756551917.0
2014-06-09,11756551917.0
2014-06-10,11756551917.0
2014-06-11,11756551917.0
2014-06-12,11756551917.0
2014-06-13,11756551917.0
2014-06-14,11756551917.0
2014-06-15,11756551917.0
2014-06-16,11756551917.0
2014-06-17,11756551917.0
2014-06-18,13462580115.0
2014-06-19,13462580115.0
2014-06-20,13462580115.0
2014-06-21,13462580115.0
2014-06-22,13462580115.0
2014-06-23,13462580115.0
2014-06-24,13462580115.0
2014-06-25,13462580115.0
2014-06-26,13462580115.0
2014-06-27,13462580115.0
2014-06-28,13462580115.0
2014-06-29,16818461371.0
2014-06-30,16818461371.0
2014-07-01,16818461371.0
2014-07-02,16818461371.0
2014-07-03,16818461371.0
2014-07-04,16818461371.0
2014-07-05,16818461371.0
2014-07-06,16818461371.0
2014-07-07,16818461371.0
2014-07-08,16818461371.0
2014-07-09,16818461371.0
2014-07-10,16818461371.0
2014-07-11,16818461371.0
2014-07-12,17336316979.0
2014-07-13,17336316979.0
2014-07-14,17336316979.0
2014-07-15,17336316979.0
2014-07-16,17336316979.0
2014-07-17,17336316979.0
2014-07-18,17336316979.0
2014-07-19,17336316979.0
2014-07-20,17336316979.0
2014-07-21,17336316979.0
2014-07-22,17336316979.0
2014-07-23,17336316979.0
2014-07-24,17336316979.0
2014-07-25,18736441558.0
2014-07-26,18736441558.0
2014-07-27,18736441558.0
2014-07-28,18736441558.0
2014-07-29,18736441558.0
2014-07-30,18736441558.0
2014-07-31,18736441558.0
2014-08-01,18736441558.0
2014-08-02,18736441558.0
2014-08-03,18736441558.0
2014-08-04,18736441558.0
2014-08-05,18736441558.0
2014-08-06,18736441558.0
2014-08-07,18736441558.0
2014-08-08,19729645941.0
2014-08-09,19729645941.0
2014-08-10,19729645941.0
2014-08-11,19729645941.0
2014-08-12,19729645941.0
2014-08-13,19729645941.0
2014-08-14,19729645941.0
2014-08-15,19729645941.0
2014-08-16,19729645941.0
2014-08-17,19729645941.0
2014-08-18,19729645941.0
2014-08-19,23844670039.0
2014-08-20,23844670039.0
2014-08-21,23844670039.0
2014-08-22,23844670039.0
2014-08-23,23844670039.0
2014-08-24,23844670039.0
2014-08-25,23844670039.0
2014-08-26,23844670039.0
2014-08-27,23844670039.0
2014-08-28,23844670039.0
2014-08-29,23844670039.0
2014-08-30,23844670039.0
2014-08-31,27428630902.0
2014-09-01,27428630902.0
2014-09-02,27428630902.0
2014-09-03,27428630902.0
2014-09-04,27428630902.0
2014-09-05,27428630902.0
2014-09-06,27428630902.0
2014-09-07,27428630902.0
2014-09-08,27428630902.0
2014-09-09,27428630902.0
2014-09-10,27428630902.0
2014-09-11,27428630902.0
2014-09-12,27428630902.0
2014-09-13,29829733124.0
2014-09-14,29829733124.0
2014-09-15,29829733124.0
2014-09-16,29829733124.0
2014-09-17,29829733124.0
2014-09-18,29829733124.0
2014-09-19,29829733124.0
2014-09-20,29829733124.0
2014-09-21,29829733124.0
2014-09-22,29829733124.0
2014-09-23,29829733124.0
2014-09-24,29829733124.0
2014-09-25,34661425924.0
2014-09-26,34661425924.0
2014-09-27,34661425924.0
2014-09-28,34661425924.0
2014-09-29,34661425924.0
2014-09-30,34661425924.0
2014-10-01,34661425924.0
2014-10-02,34661425924.0
2014-10-03,34661425924.0
2014-10-04,34661425924.0
2014-10-05,34661425924.0
2014-10-06,34661425924.0
2014-10-07,34661425924.0
2014-10-08,34661425924.0
2014-10-09,35002482026.0
2014-10-10,35002482026.0
2014-10-11,35002482026.0
2014-10-12,35002482026.0
2014-10-13,35002482026.0
2014-10-14,35002482026.0
2014-10-15,35002482026.0
2014-10-16,35002482026.0
2014-10-17,35002482026.0
2014-10-18,35002482026.0
2014-10-19,35002482026.0
2014-10-20,35002482026.0
2014-10-21,35002482026.0
2014-10-22,35002482026.0
2014-10-23,35985640265.0
2014-10-24,35985640265.0
2014-10-25,35985640265.0
2014-10-26,35985640265.0
2014-10-27,35985640265.0
2014-10-28,35985640265.0
2014-10-29,35985640265.0
2014-10-30,35985640265.0
2014-10-31,35985640265.0
2014-11-01,35985640265.0
2014-11-02,35985640265.0
2014-11-03,35985640265.0
2014-11-04,35985640265.0
2014-11-05,39603666252.0
2014-11-06,39603666252.0
2014-11-07,39603666252.0
2014-11-08,39603666252.0
2014-11-09,39603666252.0
2014-11-10,39603666252.0
2014-11-11,39603666252.0
2014-11-12,39603666252.0
2014-11-13,39603666252.0
2014-11-14,39603666252.0
2014-11-15,39603666252.0
2014-11-16,39603666252.0
2014-11-17,39603666252.0
2014-11-18,40300030328.0
2014-11-19,40300030328.0
2014-11-20,40300030328.0
2014-11-21,40300030328.0
2014-11-22,40300030328.0
2014-11-23,40300030328.0
2014-11-24,40300030328.0
2014-11-25,40300030328.0
2014-11-26,40300030328.0
2014-11-27,40300030328.0
2014-11-28,40300030328.0
2014-11-29,40300030328.0
2014-11-30,40300030328.0
2014-12-01,40300030328.0
2014-12-02,40007470271.0
2014-12-03,40007470271.0
2014-12-04,40007470271.0
2014-12-05,40007470271.0
2014-12-06,40007470271.0
2014-12-07,40007470271.0
2014-12-08,40007470271.0
2014-12-09,40007470271.0
2014-12-10,40007470271.0
2014-12-11,40007470271.0
2014-12-12,40007470271.0
2014-12-13,40007470271.0
2014-12-14,40007470271.0
2014-12-15,40007470271.0
2014-12-16,40007470271.0
2014-12-17,39457671307.0
2014-12-18,39457671307.0
2014-12-19,39457671307.0
2014-12-20,39457671307.0
2014-12-21,39457671307.0
2014-12-22,39457671307.0
2014-12-23,39457671307.0
2014-12-24,39457671307.0
2014-12-25,39457671307.0
2014-12-26,39457671307.0
2014-12-27,39457671307.0
2014-12-28,39457671307.0
2014-12-29,39457671307.0
2014-12-30,40640955017.0
2014-12-31,40640955017.0
2015-01-01,40640955017.0
2015-01-02,40640955017.0
2015-01-03,40640955017.0
2015-01-04,40640955017.0
2015-01-05,40640955017.0
2015-01-06,40640955017.0
2015-01-07,40640955017.0
2015-01-08,40640955017.0
2015-01-09,40640955017.0
2015-01-10,40640955017.0
2015-01-11,40640955017.0
2015-01-12,43971662056.0
2015-01-13,43971662056.0
2015-01-14,43971662056.0
2015-01-15,43971662056.0
2015-01-16,43971662056.0
2015-01-17,43971662056.0
2015-01-18,43971662056.0
2015-01-19,43971662056.0
2015-01-20,43971662056.0
2015-01-21,43971662056.0
2015-01-22,43971662056.0
2015-01-23,43971662056.0
2015-01-24,43971662056.0
2015-01-25,43971662056.0
2015-01-26,43971662056.0
2015-01-27,41272873895.0
2015-01-28,41272873895.0
2015-01-29,41272873895.0
2015-01-30,41272873895.0
2015-01-31,41272873895.0
2015-02-01,41272873895.0
2015-02-02,41272873895.0
2015-02-03,41272873895.0
2015-02-04,41272873895.0
2015-02-05,41272873895.0
2015-02-06,41272873895.0
2015-02-07,41272873895.0
2015-02-08,41272873895.0
2015-02-09,44455415962.0
2015-02-10,44455415962.0
2015-02-11,44455415962.0
2015-02-12,44455415962.0
2015-02-13,44455415962.0
2015-02-14,44455415962.0
2015-02-15,44455415962.0
2015-02-16,44455415962.0
2015-02-17,44455415962.0
2015-02-18,44455415962.0
2015-02-19,44455415962.0
2015-02-20,44455415962.0
2015-02-21,44455415962.0
2015-02-22,46684376317.0
2015-02-23,46684376317.0
2015-02-24,46684376317.0
2015-02-25,46684376317.0
2015-02-26,46684376317.0
2015-02-27,46684376317.0
2015-02-28,46684376317.0
2015-03-01,46684376317.0
2015-03-02,46684376317.0
2015-03-03,46684376317.0
2015-03-04,46684376317.0
2015-03-05,46684376317.0
2015-03-06,46684376317.0
2015-03-07,46684376317.0
2015-03-08,47427554951.0
2015-03-09,47427554951.0
2015-03-10,47427554951.0
2015-03-11,47427554951.0
2015-03-12,47427554951.0
2015-03-13,47427554951.0
2015-03-14,47427554951.0
2015-03-15,47427554951.0
2015-03-16,47427554951.0
2015-03-17,47427554951.0
2015-03-18,47427554951.0
2015-03-19,47427554951.0
2015-03-20,47427554951.0
2015-03-21,47427554951.0
2015-03-22,46717549645.0
2015-03-23,46717549645.0
2015-03-24,46717549645.0
2015-03-25,46717549645.0
2015-03-26,46717549645.0
2015-03-27,46717549645.0
2015-03-28,46717549645.0
2015-03-29,46717549645.0
2015-03-30,46717549645.0
2015-03-31,46717549645.0
2015-04-01,46717549645.0
2015-04-02,46717549645.0
2015-04-03,46717549645.0
2015-04-04,46717549645.0
2015-04-05,49446390688.0
2015-04-06,49446390688.0
2015-04-07,49446390688.0
2015-04-08,49446390688.0
2015-04-09,49446390688.0
2015-04-10,49446390688.0
2015-04-11,49446390688.0
2015-04-12,49446390688.0
2015-04-13,49446390688.0
2015-04-14,49446390688.0
2015-04-15,49446390688.0
2015-04-16,49446390688.0
2015-04-17,49446390688.0
2015-04-18,49446390688.0
2015-04-19,47610564513.0
2015-04-20,47610564513.0
2015-04-21,47610564513.0
2015-04-22,47610564513.0
2015-04-23,47610564513.0
2015-04-24,47610564513.0
2015-04-25,47610564513.0
2015-04-26,47610564513.0
2015-04-27,47610564513.0
2015-04-28,47610564513.0
2015-04-29,47610564513.0
2015-04-30,47610564513.0
2015-05-01,47610564513.0
2015-05-02,47610564513.0
2015-05-03,47643398018.0
2015-05-04,47643398018.0
2015-05-05,47643398018.0
2015-05-06,47643398018.0
2015-05-07,47643398018.0
2015-05-08,47643398018.0
2015-05-09,47643398018.0
2015-05-10,47643398018.0
2015-05-11,47643398018.0
2015-05-12,47643398018.0
2015-05-13,47643398018.0
2015-05-14,47643398018.0
2015-05-15,47643398018.0
2015-05-16,47643398018.0
2015-05-17,48807487245.0
2015-05-18,48807487245.0
2015-05-19,48807487245.0
2015-05-20,48807487245.0
2015-05-21,48807487245.0
2015-05-22,48807487245.0
2015-05-23,48807487245.0
2015-05-24,48807487245.0
2015-05-25,48807487245.0
2015-05-26,48807487245.0
2015-05-27,48807487245.0
2015-05-28,48807487245.0
2015-05-29,48807487245.0
2015-05-30,48807487245.0
2015-05-31,47589591154.0
2015-06-01,47589591154.0
2015-06-02,47589591154.0
2015-06-03,47589591154.0
2015-06-04,47589591154.0
2015-06-05,47589591154.0
2015-06-06,47589591154.0
2015-06-07,47589591154.0
2015-06-08,47589591154.0
2015-06-09,47589591154.0
2015-06-10,47589591154.0
2015-06-11,47589591154.0
2015-06-12,47589591154.0
2015-06-13,47589591154.0
2015-06-14,49692386355.0
2015-06-15,49692386355.0
2015-06-16,49692386355.0
2015-06-17,49692386355.0
2015-06-18,49692386355.0
2015-06-19,49692386355.0
2015-06-20,49692386355.0
2015-06-21,49692386355.0
2015-06-22,49692386355.0
2015-06-23,49692386355.0
2015-06-24,49692386355.0
2015-06-25,49692386355.0
2015-06-26,49692386355.0
2015-06-27,49692386355.0
2015-06-28,49402014931.0
2015-06-29,49402014931.0
2015-06-30,49402014931.0
2015-07-01,49402014931.0
2015-07-02,49402014931.0
2015-07-03,49402014931.0
2015-07-04,49402014931.0
2015-07-05,49402014931.0
2015-07-06,49402014931.0
2015-07-07,49402014931.0
2015-07-08,49402014931.0
2015-07-09,49402014931.0
2015-07-10,49402014931.0
2015-07-11,51076366303.0
2015-07-12,51076366303.0
2015-07-13,51076366303.0
2015-07-14,51076366303.0
2015-07-15,51076366303.0
2015-07-16,51076366303.0
2015-07-17,51076366303.0
2015-07-18,51076366303.0
2015-07-19,51076366303.0
2015-07-20,51076366303.0
2015-07-21,51076366303.0
2015-07-22,51076366303.0
2015-07-23,51076366303.0
2015-07-24,51076366303.0
2015-07-25,52278304846.0
2015-07-26,52278304846.0
2015-07-27,52278304846.0
2015-07-28,52278304846.0
2015-07-29,52278304846.0
2015-07-30,52278304846.0
2015-07-31,52278304846.0
2015-08-01,52278304846.0
2015-08-02,52278304846.0
2015-08-03,52278304846.0
2015-08-04,52278304846.0
2015-08-05,52278304846.0
2015-08-06,52278304846.0
2015-08-07,52278304846.0
2015-08-08,52699842409.0
2015-08-09,52699842409.0
2015-08-10,52699842409.0
2015-08-11,52699842409.0
2015-08-12,52699842409.0
2015-08-13,52699842409.0
2015-08-14,52699842409.0
2015-08-15,52699842409.0
2015-08-16,52699842409.0
2015-08-17,52699842409.0
2015-08-18,52699842409.0
2015-08-19,52699842409.0
2015-08-20,52699842409.0
2015-08-21,52699842409.0
2015-08-22,54256630328.0
2015-08-23,54256630328.0
2015-08-24,54256630328.0
2015-08-25,54256630328.0
2015-08-26,54256630328.0
2015-08-27,54256630328.0
2015-08-28,54256630328.0
2015-08-29,54256630328.0
2015-08-30,54256630328.0
2015-08-31,54256630328.0
2015-09-01,54256630328.0
2015-09-02,54256630328.0
2015-09-03,54256630328.0
2015-09-04,56957648455.0
2015-09-05,56957648455.0
2015-09-06,56957648455.0
2015-09-07,56957648455.0
2015-09-08,56957648455.0
2015-09-09,56957648455.0
2015-09-10,56957648455.0
2015-09-11,56957648455.0
2015-09-12,56957648455.0
2015-09-13,56957648455.0
2015-09-14,56957648455.0
2015-09-15,56957648455.0
2015-09-16,56957648455.0
2015-09-17,59335351234.0
2015-09-18,59335351234.0
2015-09-19,59335351234.0
2015-09-20,59335351234.0
2015-09-21,59335351234.0
2015-09-22,59335351234.0
2015-09-23,59335351234.0
2015-09-24,59335351234.0
2015-09-25,59335351234.0
2015-09-26,59335351234.0
2015-09-27,59335351234.0
2015-09-28,59335351234.0
2015-09-29,59335351234.0
2015-09-30,59335351234.0
2015-10-01,60813224039.0
2015-10-02,60813224039.0
2015-10-03,60813224039.0
2015-10-04,60813224039.0
2015-10-05,60813224039.0
2015-10-06,60813224039.0
2015-10-07,60813224039.0
2015-10-08,60813224039.0
2015-10-09,60813224039.0
2015-10-10,60813224039.0
2015-10-11,60813224039.0
2015-10-12,60813224039.0
2015-10-13,60813224039.0
2015-10-14,60813224039.0
2015-10-15,60883825480.0
2015-10-16,60883825480.0
2015-10-17,60883825480.0
2015-10-18,60883825480.0
2015-10-19,60883825480.0
2015-10-20,60883825480.0
2015-10-21,60883825480.0
2015-10-22,60883825480.0
2015-10-23,60883825480.0
2015-10-24,60883825480.0
2015-10-25,60883825480.0
2015-10-26,60883825480.0
2015-10-27,60883825480.0
2015-10-28,60883825480.0
2015-10-29,62253982450.0
2015-10-30,62253982450.0
2015-10-31,62253982450.0
2015-11-01,62253982450.0
2015-11-02,62253982450.0
2015-11-03,62253982450.0
2015-11-04,62253982450.0
2015-11-05,62253982450.0
2015-11-06,62253982450.0
2015-11-07,62253982450.0
2015-11-08,62253982450.0
2015-11-09,62253982450.0
2015-11-10,62253982450.0
2015-11-11,65848255180.0
2015-11-12,65848255180.0
2015-11-13,65848255180.0
2015-11-14,65848255180.0
2015-11-15,65848255180.0
2015-11-16,65848255180.0
2015-11-17,65848255180.0
2015-11-18,65848255180.0
2015-11-19,65848255180.0
2015-11-20,65848255180.0
2015-11-21,65848255180.0
2015-11-22,65848255180.0
2015-11-23,65848255180.0
2015-11-24,72722780643.0
2015-11-25,72722780643.0
2015-11-26,72722780643.0
2015-11-27,72722780643.0
2015-11-28,72722780643.0
2015-11-29,72722780643.0
2015-11-30,72722780643.0
2015-12-01,72722780643.0
2015-12-02,72722780643.0
2015-12-03,72722780643.0
2015-12-04,72722780643.0
2015-12-05,72722780643.0
2015-12-06,79102380900.0
2015-12-07,79102380900.0
2015-12-08,79102380900.0
2015-12-09,79102380900.0
2015-12-10,79102380900.0
2015-12-11,79102380900.0
2015-12-12,79102380900.0
2015-12-13,79102380900.0
2015-12-14,79102380900.0
2015-12-15,79102380900.0
2015-12-16,79102380900.0
2015-12-17,79102380900.0
2015-12-18,93448670796.0
2015-12-19,93448670796.0
2015-12-20,93448670796.0
2015-12-21,93448670796.0
2015-12-22,93448670796.0
2015-12-23,93448670796.0
2015-12-24,93448670796.0
2015-12-25,93448670796.0
2015-12-26,93448670796.0
2015-12-27,93448670796.0
2015-12-28,93448670796.0
2015-12-29,93448670796.0
2015-12-30,93448670796.0
2015-12-31,103880340815.0
2016-01-01,
2016-01-02,
2016-01-03,
2016-01-04,
2016-01-05,
2016-01-06,
2016-01-07,
2016-01-08,
2016-01-09,
2016-01-10,
2016-01-11,
2016-01-12,
2016-01-13,
2016-01-14,
2016-01-15,
2016-01-16,
2016-01-17,
2016-01-18,
2016-01-19,
2016-01-20,
2016-01-21,
2016-01-22,
2016-01-23,
2016-01-24,
2016-01-25,
2016-01-26,
2016-01-27,
2016-01-28,
2016-01-29,
2016-01-30,
2016-01-31,
2016-02-01,
2016-02-02,
2016-02-03,
2016-02-04,
2016-02-05,
2016-02-06,
2016-02-07,
2016-02-08,
2016-02-09,
2016-02-10,
2016-02-11,
2016-02-12,
2016-02-13,
2016-02-14,
2016-02-15,
2016-02-16,
2016-02-17,
2016-02-18,
2016-02-19,
2016-02-20,
2016-02-21,
2016-02-22,
2016-02-23,
2016-02-24,
2016-02-25,
2016-02-26,
2016-02-27,
2016-02-28,
2016-02-29,
2016-03-01,
2016-03-02,
2016-03-03,
2016-03-04,
2016-03-05,
2016-03-06,
2016-03-07,
2016-03-08,
2016-03-09,
2016-03-10,
2016-03-11,
2016-03-12,
2016-03-13,
2016-03-14,
2016-03-15,
2016-03-16,
2016-03-17,
2016-03-18,
2016-03-19,
2016-03-20,
2016-03-21,
2016-03-22,
2016-03-23,
2016-03-24,
2016-03-25,
2016-03-26,
2016-03-27,
2016-03-28,
2016-03-29,
2016-03-30,
2016-03-31,
2016-04-01,
2016-04-02,
2016-04-03,
2016-04-04,
2016-04-05,
2016-04-06,
2016-04-07,
2016-04-08,
2016-04-09,
2016-04-10,
2016-04-11,
2016-04-12,
2016-04-13,
2016-04-14,
2016-04-15,
2016-04-16,
2016-04-17,
2016-04-18,
2016-04-19,
2016-04-20,
2016-04-21,
2016-04-22,
2016-04-23,
2016-04-24,
2016-04-25,
2016-04-26,
2016-04-27,
2016-04-28,
2016-04-29,
2016-04-30,
2016-05-01,
2016-05-02,
2016-05-03,
2016-05-04,
2016-05-05,
2016-05-06,
2016-05-07,
2016-05-08,
2016-05-09,
2016-05-10,
2016-05-11,
2016-05-12,
2016-05-13,
2016-05-14,
2016-05-15,
2016-05-16,
2016-05-17,
2016-05-18,
2016-05-19,
2016-05-20,
2016-05-21,
2016-05-22,
2016-05-23,
2016-05-24,
2016-05-25,
2016-05-26,
2016-05-27,
2016-05-28,
2016-05-29,
2016-05-30,
2016-05-31,
2016-06-01,
2016-06-02,
2016-06-03,
2016-06-04,
2016-06-05,
2016-06-06,
2016-06-07,
2016-06-08,
2016-06-09,
2016-06-10,
2016-06-11,
2016-06-12,
2016-06-13,
2016-06-14,
2016-06-15,
2016-06-16,
2016-06-17,
2016-06-18,
2016-06-19,
2016-06-20,
2016-06-21,
2016-06-22,
2016-06-23,
2016-06-24,
2016-06-25,
2016-06-26,
2016-06-27,
2016-06-28,
2016-06-29,
2016-06-30,
2016-07-01,
2016-07-02,
2016-07-03,
2016-07-04,
2016-07-05,
2016-07-06,
2016-07-07,
2016-07-08,
2016-07-09,
2016-07-10,
2016-07-11,
2016-07-12,
2016-07-13,
2016-07-14,
2016-07-15,
2016-07-16,
2016-07-17,
2016-07-18,
2016-07-19,
2016-07-20,
2016-07-21,
2016-07-22,
2016-07-23,
2016-07-24,
2016-07-25,
2016-07-26,
2016-07-27,
2016-07-28,
2016-07-29,
2016-07-30,
2016-07-31,
2016-08-01,
2016-08-02,
2016-08-03,
2016-08-04,
2016-08-05,
2016-08-06,
2016-08-07,
2016-08-08,
2016-08-09,
2016-08-10,
2016-08-11,
2016-08-12,
2016-08-13,
2016-08-14,
2016-08-15,
2016-08-16,
2016-08-17,
2016-08-18,
2016-08-19,
2016-08-20,
2016-08-21,
2016-08-22,
2016-08-23,
2016-08-24,
2016-08-25,
2016-08-26,
2016-08-27,
2016-08-28,
2016-08-29,
2016-08-30,
2016-08-31,
2016-09-01,
2016-09-02,
2016-09-03,
2016-09-04,
2016-09-05,
2016-09-06,
2016-09-07,
2016-09-08,
2016-09-09,
2016-09-10,
2016-09-11,
2016-09-12,
2016-09-13,
2016-09-14,
2016-09-15,
2016-09-16,
2016-09-17,
2016-09-18,
2016-09-19,
2016-09-20,
2016-09-21,
2016-09-22,
2016-09-23,
2016-09-24,
2016-09-25,
2016-09-26,
2016-09-27,
2016-09-28,
2016-09-29,
2016-09-30,
2016-10-01,
2016-10-02,
2016-10-03,
2016-10-04,
2016-10-05,
2016-10-06,
2016-10-07,
2016-10-08,
2016-10-09,
2016-10-10,
2016-10-11,
2016-10-12,
2016-10-13,
2016-10-14,
2016-10-15,
2016-10-16,
2016-10-17,
2016-10-18,
2016-10-19,
2016-10-20,
2016-10-21,
2016-10-22,
2016-10-23,
2016-10-24,
2016-10-25,
2016-10-26,
2016-10-27,
2016-10-28,
2016-10-29,
2016-10-30,
2016-10-31,
2016-11-01,
2016-11-02,
2016-11-03,
2016-11-04,
2016-11-05,
2016-11-06,
2016-11-07,
2016-11-08,
2016-11-09,
2016-11-10,
2016-11-11,
2016-11-12,
2016-11-13,
2016-11-14,
2016-11-15,
2016-11-16,
2016-11-17,
2016-11-18,
2016-11-19,
2016-11-20,
2016-11-21,
2016-11-22,
2016-11-23,
2016-11-24,
2016-11-25,
2016-11-26,
2016-11-27,
2016-11-28,
2016-11-29,
2016-11-30,
2016-12-01,
2016-12-02,
2016-12-03,
2016-12-04,
2016-12-05,
2016-12-06,
2016-12-07,
2016-12-08,
2016-12-09,
2016-12-10,
2016-12-11,
2016-12-12,
2016-12-13,
2016-12-14,
2016-12-15,
2016-12-16,
2016-12-17,
2016-12-18,
2016-12-19,
2016-12-20,
2016-12-21,
2016-12-22,
2016-12-23,
2016-12-24,
2016-12-25,
2016-12-26,
2016-12-27,
2016-12-28,
2016-12-29,
2016-12-30,
2016-12-31,
2017-01-01,
2017-01-02,
2017-01-03,
2017-01-04,
2017-01-05,
2017-01-06,
2017-01-07,
2017-01-08,
2017-01-09,
2017-01-10,
2017-01-11,
2017-01-12,
2017-01-13,
2017-01-14,
2017-01-15,
2017-01-16,
2017-01-17,
2017-01-18,
2017-01-19,
2017-01-20,
2017-01-21,
2017-01-22,
2017-01-23,
2017-01-24,
2017-01-25,
2017-01-26,
2017-01-27,
2017-01-28,
2017-01-29,
2017-01-30,
2017-01-31,
2017-02-01,
2017-02-02,
2017-02-03,
2017-02-04,
2017-02-05,
2017-02-06,
2017-02-07,
2017-02-08,
2017-02-09,
2017-02-10,
2017-02-11,
2017-02-12,
2017-02-13,
2017-02-14,
2017-02-15,
2017-02-16,
2017-02-17,
2017-02-18,
2017-02-19,
2017-02-20,
2017-02-21,
2017-02-22,
2017-02-23,
2017-02-24,
2017-02-25,
2017-02-26,
2017-02-27,
2017-02-28,
2017-03-01,
2017-03-02,
2017-03-03,
2017-03-04,
2017-03-05,
2017-03-06,
2017-03-07,
2017-03-08,
2017-03-09,
2017-03-10,
2017-03-11,
2017-03-12,
2017-03-13,
2017-03-14,
2017-03-15,
2017-03-16,
2017-03-17,
2017-03-18,
2017-03-19,
2017-03-20,
2017-03-21,
2017-03-22,
2017-03-23,
2017-03-24,
2017-03-25,
2017-03-26,
2017-03-27,
2017-03-28,
2017-03-29,
2017-03-30,
2017-03-31,
2017-04-01,
