date,sma30,sma60,hashribbons
2023-03-14,314814785.56,298067056.52,Up
2023-03-15,315301456.98,298541046.11,Up
2023-03-16,314979740.76,298690811.66,Up
2023-03-17,315012234.64,299416835.51,Up
2023-03-18,315089092.29,300403806.61,Up
2023-03-19,315063986.8,301383920.3,Up
2023-03-20,315277227.23,302424811.45,Up
2023-03-21,315230272.37,303545827.57,Up
2023-03-22,317166873.56,304985139.77,Up
2023-03-23,319630522.6,306931930.77,Up
2023-03-24,323121401.18,308298415.7,Up
2023-03-25,323281383.08,309908303.09,Up
2023-03-26,325699515.34,310046762.95,Up
2023-03-27,329560278.92,310963339.91,Up
2023-03-28,327976128.32,311367721.21,Up
2023-03-29,329398573.84,311840617.98,Up
2023-03-30,331656000.69,312665514.2,Up
2023-03-31,330472508.4,313638583.97,Up
2023-04-01,331066251.94,315322699.67,Up
2023-04-02,330646400.3,316638851.56,Up
2023-04-03,329970839.52,316995604.59,Up
2023-04-04,331487474.97,318946695.81,Up
2023-04-05,332859685.87,319907350.5,Up
2023-04-06,333608045.62,321211560.63,Up
2023-04-07,335387509.65,322020282.95,Up
2023-04-08,337421044.72,323222996.0,Up
2023-04-09,339283264.11,324516443.6,Up
2023-04-10,337136047.06,324114902.56,Up
2023-04-11,337737356.35,325432330.05,Up
2023-04-12,339103430.83,326955206.48,Up
2023-04-13,339835018.65,327324902.11,Up
2023-04-14,340335740.0,327818598.49,Up
2023-04-15,343202922.22,329091331.49,Up
2023-04-16,342434036.29,328723135.46,Up
2023-04-17,343042530.55,329065811.42,Up
2023-04-18,345534198.16,330299092.48,Up
2023-04-19,345450409.95,330363818.59,Up
2023-04-20,345637026.46,330433649.42,Up
2023-04-21,345866646.45,331516760.0,Up
2023-04-22,344594436.04,332112479.32,Up
2023-04-23,343885389.97,333503395.58,Up
2023-04-24,344011581.57,333646482.32,Up
2023-04-25,342923922.75,334311719.04,Up
2023-04-26,341929368.61,335744823.76,Up
2023-04-27,342021493.54,334998810.93,Up
2023-04-28,342476746.53,335937660.19,Up
2023-04-29,341503871.11,336579935.9,Up
2023-04-30,342505560.6,336489034.5,Up
2023-05-01,346329244.5,338697748.22,Up
2023-05-02,345176353.51,337911376.9,Up
2023-05-03,346389224.17,338180031.85,Up
2023-05-04,345538554.04,338513014.51,Up
2023-05-05,344215309.64,338537497.76,Up
2023-05-06,343548044.46,338578045.04,Up
2023-05-07,343337118.41,339362314.03,Up
2023-05-08,342570348.89,339995696.8,Up
2023-05-09,342996568.18,341139916.14,Up
2023-05-10,346759214.42,341947630.74,Up
2023-05-11,346550630.12,342143993.24,Up
2023-05-12,345070487.09,342086958.96,Up
2023-05-13,345336834.57,342585926.61,Up
2023-05-14,348068705.45,344202222.73,Up
2023-05-15,347224536.87,345213729.54,Up
2023-05-16,349555557.43,345994796.86,Up
2023-05-17,349983533.03,346513031.79,Up
2023-05-18,348316420.51,346925309.33,Up
2023-05-19,349602352.67,347526381.31,Up
2023-05-20,349707388.64,347672207.55,Up
2023-05-21,350401188.81,348133917.63,Up
2023-05-22,350197391.27,347395913.65,Up
2023-05-23,350976070.5,347430730.24,Up
2023-05-24,351171695.18,347591638.37,Up
2023-05-25,353479833.13,348201877.94,Up
2023-05-26,355548595.26,348738981.93,Up
2023-05-27,356960522.91,349491008.22,Up
2023-05-28,358231828.01,350354287.27,Up
2023-05-29,360474510.62,350989190.86,Up
2023-05-30,361172472.9,351839016.75,Up
2023-05-31,358153614.44,352241429.47,Up
2023-06-01,358947375.45,352061864.48,Up
2023-06-02,361489197.94,353939211.06,Up
2023-06-03,360801887.38,353170220.71,Up
2023-06-04,363900533.25,354057921.45,Up
2023-06-05,363763853.44,353655948.95,Up
2023-06-06,365526274.51,354431696.46,Up
2023-06-07,366089454.64,354329901.77,Up
2023-06-08,367152015.76,355074291.97,Up
2023-06-09,367976646.83,357367930.62,Up
2023-06-10,369039207.95,357794919.04,Up
2023-06-11,371661286.87,358365886.98,Up
2023-06-12,373455809.01,359396321.79,Up
2023-06-13,372094551.0,360081628.23,Up
2023-06-14,370823535.04,359024035.96,Up
2023-06-15,371491340.0,360523448.71,Up
2023-06-16,372036051.47,361009792.25,Up
2023-06-17,372675309.07,360495864.79,Up
2023-06-18,373458180.95,361530266.81,Up
2023-06-19,375020328.31,362363858.48,Up
2023-06-20,374419918.66,362410553.74,Up
2023-06-21,373093061.98,361645226.62,Up
2023-06-22,372333084.67,361654577.59,Up
2023-06-23,371599521.48,361385608.33,Up
2023-06-24,371866563.39,362673198.26,Up
2023-06-25,372576612.7,364062603.98,Up
2023-06-26,373336280.47,365148401.69,Up
2023-06-27,372343912.71,365287870.36,Up
2023-06-28,368380428.38,364427469.5,Up
2023-06-29,367988863.71,364580668.31,Up
2023-06-30,369576799.97,363865207.21,Up
2023-07-01,369532081.76,364239728.61,Up
2023-07-02,369959705.6,365724451.77,Up
2023-07-03,370420463.83,365611175.6,Up
2023-07-04,369688783.28,366794658.27,Up
2023-07-05,371064878.61,367414366.03,Up
2023-07-06,369910668.37,367718471.44,Up
2023-07-07,373135954.17,369612704.41,Up
2023-07-08,374999984.2,371075999.98,Up
2023-07-09,374835286.81,371405966.82,Up
2023-07-10,374685207.54,371862207.75,Up
2023-07-11,372176563.32,371918925.1,Up
2023-07-12,371641304.89,372548556.95,Down
2023-07-13,369881383.96,370987967.48,Down
2023-07-14,371786915.6,371305225.32,Up
2023-07-15,371276352.67,371383846.34,Down
2023-07-16,371850696.16,371943373.81,Down
2023-07-17,371855431.87,372265370.47,Down
2023-07-18,373228584.74,373343382.84,Down
2023-07-19,374131805.8,374576067.06,Down
2023-07-20,373768871.82,374094395.24,Down
2023-07-21,373277814.23,373185438.1,Up
2023-07-22,373364122.86,372848603.77,Up
2023-07-23,375652680.01,373626100.75,Up
2023-07-24,376387583.06,374127073.22,Up
2023-07-25,375443294.42,374009953.56,Up
2023-07-26,375471726.67,374404003.57,Up
2023-07-27,375293176.55,373818544.63,Up
2023-07-28,378094951.37,373237689.87,Up
2023-07-29,377287973.19,372638418.45,Up
2023-07-30,378595445.83,374086122.9,Up
2023-07-31,379659819.89,374595950.82,Up
2023-08-01,377361770.62,373660738.11,Up
2023-08-02,379217669.95,374819066.89,Up
2023-08-03,380477758.98,375083271.13,Up
2023-08-04,377877775.33,374471326.97,Up
2023-08-05,379565832.22,374738250.29,Up
2023-08-06,379099810.12,376117882.14,Up
2023-08-07,376821271.69,375910627.95,Up
2023-08-08,373477146.13,374156216.47,Down
2023-08-09,374608803.1,374647005.32,Down
2023-08-10,374304645.56,373240604.44,Up
2023-08-11,374619980.46,373130642.67,Up
2023-08-12,378397937.98,374139660.97,Up
2023-08-13,377789927.22,374788421.41,Up
2023-08-14,380307172.02,375791762.35,Up
2023-08-15,381305784.7,376578240.43,Up
2023-08-16,383307190.82,377581311.34,Up
2023-08-17,382378294.56,377803439.65,Up
2023-08-18,381224221.4,377678013.6,Up
2023-08-19,381943586.81,377856229.31,Up
2023-08-20,386002131.4,379639972.81,Up
2023-08-21,388355825.33,380859974.09,Up
2023-08-22,387948783.73,381800731.87,Up
2023-08-23,387636552.0,382012067.53,Up
2023-08-24,388119800.29,381781547.35,Up
2023-08-25,387868882.75,381670304.71,Up
2023-08-26,388529748.99,381911462.77,Up
2023-08-27,387081728.41,382588339.89,Up
2023-08-28,386511705.98,381899839.59,Up
2023-08-29,386506787.49,382551116.66,Up
2023-08-30,385893710.63,382776765.26,Up
2023-08-31,387113024.94,382237397.78,Up
2023-09-01,387676868.69,383447269.32,Up
2023-09-02,388593003.17,384535381.07,Up
2023-09-03,392663383.41,385270579.37,Up
2023-09-04,393042896.68,386304364.45,Up
2023-09-05,390251194.25,384675502.18,Up
2023-09-06,389726879.1,383274075.4,Up
2023-09-07,391988500.43,382732823.28,Up
2023-09-08,389866703.0,382237753.05,Up
2023-09-09,392390314.08,383347479.82,Up
2023-09-10,392471512.3,383545746.38,Up
2023-09-11,392240435.42,385319186.7,Up
2023-09-12,393172272.55,385481099.89,Up
2023-09-13,391517217.67,385912194.85,Up
2023-09-14,391208071.92,386256928.31,Up
2023-09-15,393540981.06,387423382.88,Up
2023-09-16,390579981.02,385942882.86,Up
2023-09-17,390041617.35,385673701.02,Up
2023-09-18,397437377.29,389690482.05,Up
2023-09-19,396254250.2,391128190.8,Up
2023-09-20,395748790.73,392052308.03,Up
2023-09-21,396085574.83,392017179.28,Up
2023-09-22,395207721.81,391422136.91,Up
2023-09-23,397161864.23,392640832.26,Up
2023-09-24,398538186.27,393203534.51,Up
2023-09-25,399635529.61,394082639.3,Up
2023-09-26,401816509.54,394449118.98,Up
2023-09-27,405800770.15,396156238.07,Up
2023-09-28,405057291.87,395782039.68,Up
2023-09-29,407357749.08,396625729.85,Up
2023-09-30,407147398.84,397130211.89,Up
2023-10-01,406575836.5,397126352.6,Up
2023-10-02,407426479.08,398009741.12,Up
2023-10-03,408424422.22,400543902.81,Up
2023-10-04,407134477.84,400088687.26,Up
2023-10-05,409098486.89,399674840.57,Up
2023-10-06,412160524.12,400943701.61,Up
2023-10-07,415302307.8,403645404.12,Up
2023-10-08,417425954.23,403646328.61,Up
2023-10-09,418694367.71,405542340.9,Up
2023-10-10,420891583.89,406681548.09,Up
2023-10-11,421822108.18,407031271.8,Up
2023-10-12,424842634.62,409007453.58,Up
2023-10-13,424760276.64,408138747.15,Up
2023-10-14,424091867.63,407649969.77,Up
2023-10-15,423085176.76,408505756.68,Up
2023-10-16,423080076.55,408685683.18,Up
2023-10-17,426093511.91,410843603.16,Up
2023-10-18,426759673.71,412098525.5,Up
2023-10-19,428037125.15,412145687.67,Up
2023-10-20,427769700.81,411759245.77,Up
2023-10-21,429877515.85,412981545.34,Up
2023-10-22,433140549.27,414174135.54,Up
2023-10-23,434252596.49,415707230.36,Up
2023-10-24,433176144.98,415857165.63,Up
2023-10-25,434014652.68,416825091.15,Up
2023-10-26,436311764.01,419064136.78,Up
2023-10-27,437025777.76,421413273.96,Up
2023-10-28,439387691.44,422222491.65,Up
2023-10-29,439329004.14,423343376.61,Up
2023-10-30,442364099.04,424755748.94,Up
2023-10-31,445061604.02,425818720.26,Up
2023-11-01,445623723.51,426525101.3,Up
2023-11-02,444968038.5,426696230.36,Up
2023-11-03,446601707.77,426868092.8,Up
2023-11-04,450597635.61,429848061.25,Up
2023-11-05,452271387.91,432215956.02,Up
2023-11-06,449174244.16,432238275.98,Up
2023-11-07,448882707.49,433154330.86,Up
2023-11-08,449487353.39,434090860.55,Up
2023-11-09,448901090.61,434896337.25,Up
2023-11-10,449643320.1,435732714.14,Up
2023-11-11,450531653.59,437687144.11,Up
2023-11-12,454311909.08,439536092.86,Up
2023-11-13,453412433.13,438752150.38,Up
2023-11-14,452340270.82,437712723.79,Up
2023-11-15,454299247.99,438689662.27,Up
2023-11-16,453778053.27,439935782.59,Up
2023-11-17,455190387.24,440975030.47,Up
2023-11-18,457001190.03,442519157.59,Up
2023-11-19,461669396.19,444719548.5,Up
2023-11-20,464290856.11,447084185.98,Up
2023-11-21,465108508.92,449124529.1,Up
2023-11-22,464449918.05,449351257.27,Up
2023-11-23,467462172.23,450319158.61,Up
2023-11-24,470904748.55,452459700.61,Up
2023-11-25,472792298.47,454552031.24,Up
2023-11-26,473659100.44,455342439.1,Up
2023-11-27,472117425.33,455752558.38,Up
2023-11-28,474816016.41,457072510.27,Up
2023-11-29,474033985.17,458199042.1,Up
2023-11-30,473080386.15,459070995.08,Up
2023-12-01,476689035.72,461156379.62,Up
2023-12-02,476085717.76,460526878.13,Up
2023-12-03,480589473.59,463595590.68,Up
2023-12-04,480655081.6,465626358.61,Up
2023-12-05,479323888.94,465797638.42,Up
2023-12-06,481493574.15,465333909.16,Up
2023-12-07,480677504.1,464780105.8,Up
2023-12-08,480457526.93,464972440.16,Up
2023-12-09,483335911.63,466118501.12,Up
2023-12-10,483035074.47,466339197.28,Up
2023-12-11,484095854.85,467313754.22,Up
2023-12-12,483267863.25,468789886.17,Up
2023-12-13,486917377.43,470164905.28,Up
2023-12-14,488410371.25,470375321.03,Up
2023-12-15,490727585.26,472513416.63,Up
2023-12-16,491818007.99,472798030.63,Up
2023-12-17,492471031.69,473830709.47,Up
2023-12-18,495238705.35,476119947.69,Up
2023-12-19,495086586.87,478377991.53,Up
2023-12-20,493467209.99,478879033.05,Up
2023-12-21,493459781.67,479284145.29,Up
2023-12-22,496977666.32,480713792.19,Up
2023-12-23,499939767.98,483700970.11,Up
2023-12-24,502337539.96,486621144.25,Up
2023-12-25,501865493.37,487328895.92,Up
2023-12-26,502009681.3,487834390.87,Up
2023-12-27,502762427.51,487439926.42,Up
2023-12-28,500646341.88,487731179.14,Up
2023-12-29,503348374.52,488691179.84,Up
2023-12-30,505559731.3,489320058.73,Up
2023-12-31,505142317.93,490915676.82,Up
2024-01-01,509335069.96,492710393.86,Up
2024-01-02,506385212.51,493487343.05,Up
2024-01-03,507782922.15,494219001.87,Up
2024-01-04,512526723.34,495925306.14,Up
2024-01-05,513677663.13,497585618.64,Up
2024-01-06,517706401.11,499191952.61,Up
2024-01-07,516816618.94,498637072.93,Up
2024-01-08,514055935.82,498695923.72,Up
2024-01-09,516853331.84,499944203.15,Up
2024-01-10,515363601.34,499729728.09,Up
2024-01-11,520286807.24,501777335.25,Up
2024-01-12,524045935.07,505481656.25,Up
2024-01-13,527048040.09,507729205.67,Up
2024-01-14,524394231.51,507560908.38,Up
2024-01-15,521269166.32,506543587.15,Up
2024-01-16,519701334.66,506086183.18,Up
2024-01-17,515640869.55,505439787.45,Up
2024-01-18,514796635.28,504941611.08,Up
2024-01-19,514635460.16,504051335.07,Up
2024-01-20,515441557.16,504450669.42,Up
2024-01-21,513023484.56,505000575.44,Up
2024-01-22,512956526.9,506448147.44,Up
2024-01-23,510503906.66,506420723.31,Up
2024-01-24,511403121.75,506634307.56,Up
2024-01-25,515915691.89,508962686.6,Up
2024-01-26,518241175.11,510501801.31,Up
2024-01-27,523735813.86,512191077.87,Up
2024-01-28,524368849.4,513858611.96,Up
2024-01-29,525251534.57,515405632.94,Up
2024-01-30,523423038.49,514282678.21,Up
2024-01-31,520198579.15,514766824.55,Up
2024-02-01,522401992.45,514393602.48,Up
2024-02-02,526130237.87,516956580.01,Up
2024-02-03,524737989.18,518632356.26,Up
2024-02-04,527664246.35,520670954.74,Up
2024-02-05,530202553.0,523954477.06,Up
2024-02-06,537158755.3,526987687.12,Up
2024-02-07,542257434.0,528156684.91,Up
2024-02-08,541086356.77,528969844.31,Up
2024-02-09,545722790.84,530543196.09,Up
2024-02-10,543756150.66,532021478.95,Up
2024-02-11,540519339.56,532282637.32,Up
2024-02-12,543628656.97,535338348.53,Up
2024-02-13,544993195.87,534693713.69,Up
2024-02-14,548556213.76,534912690.04,Up
2024-02-15,553624762.92,536663048.79,Up
2024-02-16,557094997.85,536367933.7,Up
2024-02-17,560184873.82,537490754.55,Up
2024-02-18,560560473.94,537597967.05,Up
2024-02-19,561888568.56,538665062.86,Up
2024-02-20,564664347.84,538843916.2,Up
2024-02-21,564702671.42,538829599.16,Up
2024-02-22,565034095.51,537769001.08,Up
2024-02-23,569081828.27,540242475.01,Up
2024-02-24,566536975.69,541226333.79,Up
2024-02-25,571028686.48,544634930.79,Up
2024-02-26,569107754.0,546421783.93,Up
2024-02-27,567927301.57,546148075.48,Up
2024-02-28,569921479.7,547586507.14,Up
2024-02-29,571147663.03,547285350.76,Up
2024-03-01,576127120.85,548162850.0,Up
2024-03-02,574992148.2,548697070.32,Up
2024-03-03,572792442.62,549461340.25,Up
2024-03-04,570862824.82,547800407.0,Up
2024-03-05,573429232.47,550546739.41,Up
2024-03-06,572320418.58,551261485.79,Up
2024-03-07,574719523.78,555939139.54,Up
2024-03-08,574951078.51,558604256.26,Up
2024-03-09,579118375.44,560102366.11,Up
2024-03-10,577152941.0,561437865.92,Up
2024-03-11,580489129.11,562122639.88,Up
2024-03-12,581888848.52,561204094.04,Up
2024-03-13,580532269.83,562080463.4,Up
2024-03-14,583004813.62,563999004.75,Up
2024-03-15,583280844.6,565918529.18,Up
2024-03-16,583081905.46,568353334.19,Up
2024-03-17,585244642.06,571169819.95,Up
2024-03-18,584962460.86,572573667.34,Up
2024-03-19,590415778.67,575488126.3,Up
2024-03-20,592724983.6,577306776.08,Up
2024-03-21,590323119.62,577493733.73,Up
2024-03-22,590414051.21,577558361.31,Up
2024-03-23,593832392.72,579433244.11,Up
2024-03-24,595948099.21,582514963.74,Up
2024-03-25,595757143.0,581147059.34,Up
2024-03-26,592188063.68,581608375.08,Up
2024-03-27,593095195.36,581101474.68,Up
2024-03-28,596641779.74,582284540.65,Up
2024-03-29,596299140.05,583110309.88,Up
2024-03-30,599638377.27,585393020.15,Up
2024-03-31,598260258.75,587193689.8,Up
2024-04-01,602222902.48,588607525.34,Up
2024-04-02,602228462.18,587510452.4,Up
2024-04-03,604826196.96,587844510.89,Up
2024-04-04,601876506.41,587652869.44,Up
2024-04-05,603854351.64,588087385.11,Up
2024-04-06,601536964.15,588128243.97,Up
2024-04-07,604704337.7,589827708.1,Up
2024-04-08,605035433.64,592076904.54,Up
2024-04-09,606343337.26,591748139.13,Up
2024-04-10,604897926.64,592693527.88,Up
2024-04-11,605253796.85,593571322.68,Up
2024-04-12,603684025.2,592108147.51,Up
2024-04-13,607797978.32,595401395.97,Up
2024-04-14,612605986.85,597943415.73,Up
2024-04-15,612758907.82,597920406.64,Up
2024-04-16,616069142.58,600656892.32,Up
2024-04-17,615649477.04,600305968.95,Up
2024-04-18,614566652.47,602491215.57,Up
2024-04-19,615455527.35,604090255.47,Up
2024-04-20,617372294.28,603847706.95,Up
2024-04-21,618633990.54,604524020.87,Up
2024-04-22,618692295.04,606262343.88,Up
2024-04-23,619093511.01,607520805.11,Up
2024-04-24,623138610.87,609447876.94,Up
2024-04-25,625375372.45,608781718.07,Up
2024-04-26,625874034.84,609484615.1,Up
2024-04-27,625296848.83,610969314.28,Up
2024-04-28,625900495.73,611099817.89,Up
2024-04-29,623675073.68,611656725.48,Up
2024-04-30,625388905.39,611824582.07,Up
2024-05-01,623998183.76,613110543.12,Up
2024-05-02,624780809.03,613504635.6,Up
2024-05-03,624054056.49,614440126.72,Up
2024-05-04,625630146.1,613753326.26,Up
2024-05-05,625536834.89,614695593.27,Up
2024-05-06,621997507.91,611767236.03,Up
2024-05-07,616392048.14,610548192.92,Up
2024-05-08,613169441.82,609102437.73,Up
2024-05-09,613480271.79,609911804.53,Up
2024-05-10,612550861.47,608724394.06,Up
2024-05-11,615562141.74,610407969.3,Up
2024-05-12,614280841.26,608982433.23,Up
2024-05-13,611058098.79,609428038.56,Up
2024-05-14,607321829.31,609963908.08,Down
2024-05-15,606564793.72,609661850.77,Down
2024-05-16,602510016.91,609289579.75,Down
2024-05-17,604254453.8,609951965.42,Down
2024-05-18,601133723.42,607850187.95,Down
2024-05-19,600736330.02,608095928.68,Down
2024-05-20,603620570.7,610496432.49,Down
2024-05-21,602593349.0,610613669.77,Down
2024-05-22,601915031.38,610303663.21,Down
2024-05-23,601416433.94,610254972.48,Down
2024-05-24,601381145.53,612259878.2,Down
2024-05-25,602875990.48,614125681.47,Down
2024-05-26,606949296.73,616411665.78,Down
2024-05-27,603708739.12,614502793.97,Down
2024-05-28,602006210.78,613953353.25,Down
2024-05-29,602037049.82,612856061.75,Down
2024-05-30,598650502.66,612019704.02,Down
2024-05-31,600073381.41,612035782.59,Down
2024-06-01,598619651.8,611700230.41,Down
2024-06-02,599361932.19,611707994.34,Down
2024-06-03,600729293.58,613179719.84,Down
2024-06-04,599172754.59,612354794.74,Down
2024-06-05,598560006.83,610278757.37,Down
2024-06-06,599240816.25,607816432.2,Down
2024-06-07,600398291.31,606783866.57,Down
2024-06-08,603836813.62,608658542.71,Down
2024-06-09,605083110.96,608816986.22,Down
2024-06-10,602458452.7,609010297.22,Down
2024-06-11,601334280.91,607807561.08,Down
2024-06-12,601333988.36,606196043.58,Down
2024-06-13,602710529.77,605016179.54,Down
2024-06-14,601039956.03,603802374.88,Down
2024-06-15,600063920.38,601286968.64,Down
2024-06-16,601319634.3,602787044.05,Down
2024-06-17,603104799.97,602119261.69,Up
2024-06-18,602972380.01,601854355.01,Up
2024-06-19,600483616.07,602052093.39,Down
2024-06-20,599914072.83,601253710.91,Down
2024-06-21,598245196.92,600080114.15,Down
2024-06-22,595770063.03,598593248.49,Down
2024-06-23,588927602.71,595154374.12,Down
2024-06-24,587631168.9,595253579.69,Down
2024-06-25,581333949.64,594141623.19,Down
2024-06-26,580912716.29,592310727.71,Down
2024-06-27,580201309.63,591103760.2,Down
2024-06-28,579763693.77,590900371.8,Down
2024-06-29,584333884.24,591492193.45,Down
2024-06-30,580417129.89,590245255.65,Down
2024-07-01,580252134.67,589435893.23,Down
2024-07-02,581197515.0,590279723.6,Down
2024-07-03,579349988.84,590039641.21,Down
2024-07-04,580025088.7,589598921.65,Down
2024-07-05,578848876.82,588704441.83,Down
2024-07-06,582091857.9,590666337.07,Down
2024-07-07,580966844.24,590682567.78,Down
2024-07-08,578051289.72,590944051.67,Down
2024-07-09,577112779.44,591097945.2,Down
2024-07-10,575745302.06,589101877.38,Down
2024-07-11,577124229.69,589229255.3,Down
2024-07-12,576629857.27,588981922.82,Down
2024-07-13,576801101.08,589755815.42,Down
2024-07-14,581042987.35,591041471.69,Down
2024-07-15,582608418.55,591336169.46,Down
2024-07-16,579360646.11,590340140.21,Down
2024-07-17,580884107.53,591994453.75,Down
2024-07-18,576989999.91,589981189.96,Down
2024-07-19,577970674.69,589227145.38,Down
2024-07-20,581959293.89,590936683.36,Down
2024-07-21,585524397.45,591884797.19,Down
2024-07-22,588785231.28,592277647.15,Down
2024-07-23,596232553.27,592580077.99,Up
2024-07-24,594191187.85,590911178.38,Up
2024-07-25,599158978.97,590246464.31,Up
2024-07-26,604134860.59,592523788.44,Up
2024-07-27,607047163.26,593624236.44,Up
2024-07-28,608450489.85,594107091.81,Up
2024-07-29,610882116.49,597608000.36,Up
2024-07-30,614498459.97,597457794.93,Up
2024-07-31,615460656.07,597856395.37,Up
2024-08-01,615973287.38,598585401.19,Up
2024-08-02,614648342.82,596999165.83,Up
2024-08-03,615519003.51,597772046.11,Up
2024-08-04,620980887.0,599914881.91,Up
2024-08-05,622683077.91,602387467.9,Up
2024-08-06,625142887.43,603054865.84,Up
2024-08-07,622527426.64,600289358.18,Up
2024-08-08,621622233.7,599367506.57,Up
2024-08-09,623238312.64,599491807.35,Up
2024-08-10,624177259.2,600650744.45,Up
2024-08-11,628606490.0,602618173.63,Up
2024-08-12,628903178.83,602852139.95,Up
2024-08-13,629290274.77,605166631.06,Up
2024-08-14,628929781.39,605769099.97,Up
2024-08-15,632597806.42,605979226.26,Up
2024-08-16,632094097.63,606489102.58,Up
2024-08-17,636350954.43,606670477.17,Up
2024-08-18,638821445.31,608396060.0,Up
2024-08-19,635102150.33,608530722.11,Up
2024-08-20,633717976.31,609621186.88,Up
2024-08-21,630542423.37,609663827.32,Up
2024-08-22,630597717.4,613415135.33,Up
2024-08-23,635171459.62,614681323.74,Up
2024-08-24,635034848.98,617096913.97,Up
2024-08-25,632427163.45,618281012.02,Up
2024-08-26,630779147.85,618913155.56,Up
2024-08-27,631098429.45,619774459.65,Up
2024-08-28,630379992.27,620631054.38,Up
2024-08-29,629556625.3,622027542.63,Up
2024-08-30,630096945.89,622778800.98,Up
2024-08-31,630857553.38,623415420.38,Up
2024-09-01,633130412.15,623889377.48,Up
2024-09-02,637607302.72,626563153.11,Up
2024-09-03,638213715.16,629597301.08,Up
2024-09-04,637163580.78,629923329.34,Up
2024-09-05,639110231.18,632126559.31,Up
2024-09-06,642278561.71,632402994.18,Up
2024-09-07,646322565.43,633972399.57,Up
2024-09-08,651550632.0,637394472.32,Up
2024-09-09,653667316.09,638922287.64,Up
2024-09-10,649790430.6,639198460.3,Up
2024-09-11,645750013.17,637326596.0,Up
2024-09-12,646705727.58,637998001.18,Up
2024-09-13,645799999.38,637364890.39,Up
2024-09-14,644113020.49,638355413.45,Up
2024-09-15,646859775.8,639476936.71,Up
2024-09-16,644606405.04,640478679.74,Up
2024-09-17,645184347.46,642002896.39,Up
2024-09-18,647662215.16,641382182.75,Up
2024-09-19,644804224.43,639261100.37,Up
2024-09-20,645909899.83,638226161.6,Up
2024-09-21,643608690.35,637103203.87,Up
2024-09-22,640885251.11,638028355.37,Up
2024-09-23,641280803.31,638157826.15,Up
2024-09-24,644401734.06,638414448.75,Up
2024-09-25,646977684.24,638878416.05,Up
2024-09-26,645580532.37,638339480.91,Up
2024-09-27,642167892.86,636273942.56,Up
2024-09-28,641494994.88,635525810.09,Up
2024-09-29,643148202.69,636622574.29,Up
2024-09-30,641423369.77,636140461.57,Up
2024-10-01,643369551.37,638249981.76,Up
2024-10-02,641316375.39,639461839.05,Up
2024-10-03,642371256.34,640292485.75,Up
2024-10-04,644740982.38,640952281.58,Up
2024-10-05,643880922.95,641495577.07,Up
2024-10-06,644649904.17,643464232.94,Up
2024-10-07,643931026.35,645126795.89,Down
2024-10-08,643635692.97,647593162.48,Down
2024-10-09,641334433.15,647500874.62,Down
2024-10-10,644665135.69,647227783.14,Down
2024-10-11,649477110.1,647613561.64,Up
2024-10-12,647947711.4,647326719.49,Up
2024-10-13,650108848.93,647954424.16,Up
2024-10-14,649965591.46,647039305.98,Up
2024-10-15,650572601.42,648716188.61,Up
2024-10-16,652884204.82,648745304.93,Up
2024-10-17,653797299.44,649490823.45,Up
2024-10-18,653350018.56,650506116.86,Up
2024-10-19,661003159.14,652903691.78,Up
2024-10-20,665124474.17,655517187.0,Up
2024-10-21,670476311.41,657042500.88,Up
2024-10-22,670893347.87,655889299.49,Up
2024-10-23,672412043.08,656846423.2,Up
2024-10-24,673450173.89,658925953.97,Up
2024-10-25,675840521.57,661409102.91,Up
2024-10-26,679942683.24,662761607.81,Up
2024-10-27,685397394.72,663782643.79,Up
2024-10-28,693133715.1,667314354.99,Up
2024-10-29,695317540.41,669232871.55,Up
2024-10-30,702040496.0,671731932.88,Up
2024-10-31,704089877.93,673729714.65,Up
2024-11-01,705639581.07,673477978.23,Up
2024-11-02,704847457.34,673609356.84,Up
2024-11-03,701017203.03,672879092.71,Up
2024-11-04,702964482.35,673422702.65,Up
2024-11-05,704110208.09,674380056.13,Up
2024-11-06,707174489.46,675552757.9,Up
2024-11-07,708986217.34,676310955.15,Up
2024-11-08,713707473.24,677520953.2,Up
2024-11-09,713477520.38,679071328.03,Up
2024-11-10,717051340.27,683264225.19,Up
2024-11-11,718146422.04,683047066.72,Up
2024-11-12,721688436.47,685898642.7,Up
2024-11-13,723730485.81,686848038.63,Up
2024-11-14,721326849.07,685949725.24,Up
2024-11-15,725085001.33,688984603.07,Up
2024-11-16,727581729.64,690689514.54,Up
2024-11-17,732102517.09,692726267.83,Up
2024-11-18,732026584.43,696514871.78,Up
2024-11-19,735300944.35,700212709.26,Up
2024-11-20,734134513.07,702305412.24,Up
2024-11-21,737240841.73,704067094.8,Up
2024-11-22,737540440.79,704976241.94,Up
2024-11-23,737626689.49,705538431.69,Up
2024-11-24,736083777.26,705962149.42,Up
2024-11-25,741582884.95,710762784.09,Up
2024-11-26,739619200.67,712508297.7,Up
2024-11-27,735528835.82,714331275.46,Up
2024-11-28,734707757.02,715012648.72,Up
2024-11-29,728424928.22,715232712.11,Up
2024-11-30,731174197.34,717632037.64,Up
2024-12-01,733699152.17,719669366.62,Up
2024-12-02,733012612.38,718930034.86,Up
2024-12-03,739121318.17,720069260.6,Up
2024-12-04,740367296.51,721665889.43,Up
2024-12-05,743645907.68,723878057.89,Up
2024-12-06,741294782.89,724234636.17,Up
2024-12-07,739471543.68,724228880.51,Up
